case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result
case_043,2,3,260496,230366,190524,294068,11.566396412996749,677656,方案/p2/n3/case_043_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155527-eaec6a070de54d55b5e7559e93e38a04/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155527-eaec6a070de54d55b5e7559e93e38a04/official_result.json.gz
case_043,2,4,255399,230366,1045530,294068,9.801526239335312,677656,方案/p2/n4/case_043_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T160340-eb9200518fc74570a64c4a149f4c1466/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T160340-eb9200518fc74570a64c4a149f4c1466/official_result.json.gz
case_043,3,3,260496,230321,190524,294068,11.583671150420738,677656,方案/p3/n3/case_043_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155528-f5dc26a804374e6fa1752080f75cf006/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155528-f5dc26a804374e6fa1752080f75cf006/official_result.json.gz
case_043,3,4,255399,230321,1045530,294068,9.819145728839974,677656,方案/p3/n4/case_043_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T160342-29b0db9ff9774cf8a2cf64845639aa10/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T160342-29b0db9ff9774cf8a2cf64845639aa10/official_result.json.gz
case_052,3,5,32948,32186,328704,328704,2.3127352191331774,180301,方案/p3/n5/case_052_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155747-7d2c118915834238b81797f185562448/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155747-7d2c118915834238b81797f185562448/official_result.json.gz
case_053,2,3,526435,421712,5882944,1219468,19.89286426624369,1472686,方案/p2/n3/case_053_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155554-e02d581ed6014fc189d1c8e0295db6e0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155554-e02d581ed6014fc189d1c8e0295db6e0/official_result.json.gz
case_053,2,4,432146,421712,17979556,1219468,2.4144617791209466,1472686,方案/p2/n4/case_053_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T160340-6cd367ccaff7401fbaf04ea6e25c558b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T160340-6cd367ccaff7401fbaf04ea6e25c558b/official_result.json.gz
case_053,2,5,432146,418489,17979556,5518068,3.1602745368463414,1472686,方案/p2/n5/case_053_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155847-e70df6a7344843df943cec2c125e95c3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155612-b245fa311259457396ed3558da30ef81/official_result.json.gz
case_053,3,3,526435,421712,5882944,1219468,19.89286426624369,1472686,方案/p3/n3/case_053_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155556-0129b5b4773047438f120535392717ec/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155556-0129b5b4773047438f120535392717ec/official_result.json.gz
case_055,2,5,26309,20296,157184,198656,22.85529666653997,118835,方案/p2/n5/case_055_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155358-651fb81e2b474fe0aea486e3ddec734c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155358-651fb81e2b474fe0aea486e3ddec734c/official_result.json.gz
case_055,3,5,26309,20015,157184,198656,23.923372230035344,118835,方案/p3/n5/case_055_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155406-4feb97d61c9942269b04105ce8128c51/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155406-4feb97d61c9942269b04105ce8128c51/official_result.json.gz
case_057,2,5,16003,14371,0,27936,10.198087858526527,59726,方案/p2/n5/case_057_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155736-2013c95aba704df19a9e87015514d917/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155736-2013c95aba704df19a9e87015514d917/official_result.json.gz
case_057,3,5,16003,14371,0,27936,10.198087858526527,59726,方案/p3/n5/case_057_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155749-5c8f3ece0d1f4336a498da95a5ac41b8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155749-5c8f3ece0d1f4336a498da95a5ac41b8/official_result.json.gz
case_060,2,5,181232,164455,3641728,3644800,9.257195197316149,888789,方案/p2/n5/case_060_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155801-483a9e5fd7434ed78b49352a6a60d9f9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155801-483a9e5fd7434ed78b49352a6a60d9f9/official_result.json.gz
case_060,3,5,180655,160258,3641728,3644800,11.290581495114992,888789,方案/p3/n5/case_060_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155755-4809a3f0560a4ddd972a28906ac12c20/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155755-4809a3f0560a4ddd972a28906ac12c20/official_result.json.gz
case_065,2,5,9869,8714,55440,55584,11.703313405613535,53068,方案/p2/n5/case_065_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155403-82bb1ae3aec549f09cc5c745e0ba6077/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155403-82bb1ae3aec549f09cc5c745e0ba6077/official_result.json.gz
case_065,3,5,9869,8335,55440,55584,15.543621440875466,53068,方案/p3/n5/case_065_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155405-b8adaf7de0e34e988c008545474d1952/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155405-b8adaf7de0e34e988c008545474d1952/official_result.json.gz
case_070,2,5,26669,22710,462848,462848,14.844951066781654,117300,方案/p2/n5/case_070_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155400-232ae9f2c2174bd28750ed9a8e19f4f3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155400-232ae9f2c2174bd28750ed9a8e19f4f3/official_result.json.gz
case_070,3,5,26655,21056,462848,462848,21.005439879947474,117300,方案/p3/n5/case_070_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155409-716d157227ee408cbd11288a276fe924/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155409-716d157227ee408cbd11288a276fe924/official_result.json.gz
case_077,2,5,114545,110038,172032,172032,3.934698153564098,495320,方案/p2/n5/case_077_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155738-52ff8889c1bc454681513397de43c3b6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155738-52ff8889c1bc454681513397de43c3b6/official_result.json.gz
case_077,3,5,114545,110038,172032,172032,3.934698153564098,495320,方案/p3/n5/case_077_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155745-be093246c0d144a48ad06afb3d606578/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155745-be093246c0d144a48ad06afb3d606578/official_result.json.gz
case_087,2,5,865736,800842,8501760,13442324,7.49581858672852,3974071,方案/p2/n5/case_087_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155531-349622411af448359708ae18c66060ba/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155531-349622411af448359708ae18c66060ba/official_result.json.gz
case_087,3,5,865731,794423,8501760,13442324,8.236738663626465,3974071,方案/p3/n5/case_087_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155759-ec45fa57987e4471bb154354a65c531f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155759-ec45fa57987e4471bb154354a65c531f/official_result.json.gz
case_094,2,3,30112,25046,322848,212544,16.823857598299686,94892,方案/p2/n3/case_094_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155558-d4624fad1670495f82ced44caf841a5d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155558-d4624fad1670495f82ced44caf841a5d/official_result.json.gz
case_094,3,3,29719,25046,322848,212544,15.723947642922031,94892,方案/p3/n3/case_094_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155522-3ba963d60ed745aaab1cb6c1df4ec1e5/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155522-3ba963d60ed745aaab1cb6c1df4ec1e5/official_result.json.gz
case_095,2,5,420852,220188,0,0,47.68041971999658,2084853,方案/p2/n5/case_095_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155410-47196ae76ff744af8ccd6b858d3c88f2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155410-47196ae76ff744af8ccd6b858d3c88f2/official_result.json.gz
case_095,3,5,420852,220188,0,0,47.68041971999658,2084853,方案/p3/n5/case_095_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155402-489249f1b13b438e8725713cbd3c8a0b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T155402-489249f1b13b438e8725713cbd3c8a0b/official_result.json.gz
