case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result
case_001,3,1,233110,233110,0,0,0.0,233110,方案/p3/n1/case_001_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093721-d7c76f2837234df9a6f95c640ebbdbe7/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093718-521c2b9d04174e69ba7782a79b4b6b5b/official_result.json.gz
case_001,3,2,116868,116868,1152,1152,0.0,233110,方案/p3/n2/case_001_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093721-ca485998f1754f60ad25e34235a73680/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093719-16ea59f7b17545bc9503ca6ec4f9713c/official_result.json.gz
case_001,3,3,78545,78545,2304,2304,0.0,233110,方案/p3/n3/case_001_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124524-0f1e62a0d00540db970636452f86e2d9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124524-0f1e62a0d00540db970636452f86e2d9/official_result.json.gz
case_001,3,4,58984,58984,3456,3456,0.0,233110,方案/p3/n4/case_001_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124528-a2f4b432d4554c4489405deda7db7801/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124528-a2f4b432d4554c4489405deda7db7801/official_result.json.gz
case_001,3,5,47502,47502,4608,4608,0.0,233110,方案/p3/n5/case_001_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093721-5ea8f318035c46a0b1da06f8aeac982f/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093720-6880683812a6432aada980e963809b27/official_result.json.gz
case_002,1,1,266518,266518,390144,390144,0.0,261945,方案/p1/n1/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233944-97c1d2f1647b4fdeb9f338e436769d63/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233944-97c1d2f1647b4fdeb9f338e436769d63/official_result.json.gz
case_002,1,2,136619,136619,56832,56832,0.0,261945,方案/p1/n2/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234214-d276fb7c5e4a4c4294ba7932c8d660d9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234214-d276fb7c5e4a4c4294ba7932c8d660d9/official_result.json.gz
case_002,1,3,124560,124560,565248,565248,0.0,261945,方案/p1/n3/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105703-dffb980c1e9d44bf9bd71c477c1b4d7d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105703-dffb980c1e9d44bf9bd71c477c1b4d7d/official_result.json.gz
case_002,1,4,88895,88895,1594368,1594368,0.0,261945,方案/p1/n4/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105705-dfbfef7e1e064181b98d7bf34dc409c9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105705-dfbfef7e1e064181b98d7bf34dc409c9/official_result.json.gz
case_002,1,5,78244,78244,2165760,2165760,0.0,261945,方案/p1/n5/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-afbb1c32d0834d2c95d2fe16b642232e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T104621-afbb1c32d0834d2c95d2fe16b642232e/official_result.json.gz
case_002,2,1,261945,261945,0,0,0.0,261945,方案/p2/n1/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234305-4575fe3bfe4948eeb83aa3b435b53bcc/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234305-4575fe3bfe4948eeb83aa3b435b53bcc/official_result.json.gz
case_002,2,2,125561,125561,3975168,3975168,0.0,261945,方案/p2/n2/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233842-816453b498644d07a70248ef440cb15c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233842-816453b498644d07a70248ef440cb15c/official_result.json.gz
case_002,2,3,82013,82013,632832,632832,0.0,261945,方案/p2/n3/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234837-26955026c63c459c8b06b877bfec61cc/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234837-26955026c63c459c8b06b877bfec61cc/official_result.json.gz
case_002,2,4,63304,63304,595968,595968,0.0,261945,方案/p2/n4/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234838-54b1a69fcc954d4c933f03abd4c396ea/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234838-54b1a69fcc954d4c933f03abd4c396ea/official_result.json.gz
case_002,2,5,51207,51207,642048,642048,0.0,261945,方案/p2/n5/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123842-2131565e597a498bb1185d87e89770dd/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123842-2131565e597a498bb1185d87e89770dd/official_result.json.gz
case_002,3,1,261945,261945,0,0,0.0,261945,方案/p3/n1/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234306-70872d1c588542329ed002204cca6ad9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234306-70872d1c588542329ed002204cca6ad9/official_result.json.gz
case_002,3,2,125561,125561,3975168,3975168,0.0,261945,方案/p3/n2/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124536-4d135429e32a45d394b4c2df32441011/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124536-4d135429e32a45d394b4c2df32441011/official_result.json.gz
case_002,3,3,82013,82013,632832,632832,0.0,261945,方案/p3/n3/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235419-c71fce48a1df44afbc2ac359833aa977/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235419-c71fce48a1df44afbc2ac359833aa977/official_result.json.gz
case_002,3,4,63304,63304,595968,595968,0.0,261945,方案/p3/n4/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235419-39097fec8b4a4c3991a484756fc8755e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235419-39097fec8b4a4c3991a484756fc8755e/official_result.json.gz
case_002,3,5,51207,51207,642048,642048,0.0,261945,方案/p3/n5/case_002_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124613-6031f1069748466ea285116f7c4e1716/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124613-6031f1069748466ea285116f7c4e1716/official_result.json.gz
case_003,1,1,592320,592320,1314672,1314672,0.0,602212,方案/p1/n1/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233836-afdb1763245f4bd798003b6fc317598a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233836-afdb1763245f4bd798003b6fc317598a/official_result.json.gz
case_003,1,2,538381,538381,98304,98304,0.0,602212,方案/p1/n2/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093747-c5eb0aa176224a98bdc1419c5c4cffdb/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093747-c5eb0aa176224a98bdc1419c5c4cffdb/official_result.json.gz
case_003,1,3,538381,538381,98304,98304,0.0,602212,方案/p1/n3/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/core_inheritance_v1/evaluations/attempts/20260924T131147-7fc9c627b00645b8b2d5d6c508e891dd/record.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/core_inheritance_v1/evaluations/attempts/20260924T131147-7fc9c627b00645b8b2d5d6c508e891dd/official_result.json.gz
case_003,1,4,538381,538381,98304,98304,0.0,602212,方案/p1/n4/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/core_inheritance_v1/evaluations/attempts/20260924T131236-a92b691610e043a0bf42240b23d024d6/record.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/core_inheritance_v1/evaluations/attempts/20260924T131236-a92b691610e043a0bf42240b23d024d6/official_result.json.gz
case_003,1,5,232913,232913,8482342,8482342,0.0,602212,方案/p1/n5/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T173416-0afecaa3b9474bfe825feae3cac97e07/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T173416-0afecaa3b9474bfe825feae3cac97e07/official_result.json.gz
case_003,2,1,602212,602212,0,0,0.0,602212,方案/p2/n1/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234119-f9fc898887424b6fb9c83b0f2241cd34/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234119-f9fc898887424b6fb9c83b0f2241cd34/official_result.json.gz
case_003,2,2,321883,321883,6032838,6032838,0.0,602212,方案/p2/n2/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235306-f25f56025df24171b078af28a1e96ccb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235306-f25f56025df24171b078af28a1e96ccb/official_result.json.gz
case_003,2,3,201189,201189,3430748,3430748,0.0,602212,方案/p2/n3/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233649-0d1f997b07f0453f915985256948ebf8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233649-0d1f997b07f0453f915985256948ebf8/official_result.json.gz
case_003,2,4,173817,173817,4750638,4750638,0.0,602212,方案/p2/n4/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124302-7437b424b2394b2b94d1406244c5646d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124302-7437b424b2394b2b94d1406244c5646d/official_result.json.gz
case_003,2,5,157029,157029,5783280,5783280,0.0,602212,方案/p2/n5/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112219-045c1eee4ea440908ca45dab243390a9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220621-2172bc4e5c8d4b3783da01425235ca13/official_result.json.gz
case_003,3,1,602212,602212,0,0,0.0,602212,方案/p3/n1/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234122-7fda3ae962a04eeeafa8de4efb47eb59/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234122-7fda3ae962a04eeeafa8de4efb47eb59/official_result.json.gz
case_003,3,2,321549,321549,6032838,6032838,0.0,602212,方案/p3/n2/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234455-2a48bf4fecd04b9ca46b0f1ce2bd1530/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234455-2a48bf4fecd04b9ca46b0f1ce2bd1530/official_result.json.gz
case_003,3,3,200944,200944,3430748,3430748,0.0,602212,方案/p3/n3/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125135-d71266b7977546eeb910cd6d45e40a76/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125135-d71266b7977546eeb910cd6d45e40a76/official_result.json.gz
case_003,3,4,168221,168221,4750638,4750638,0.0,602212,方案/p3/n4/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125434-afb8143942a04d5d991948391136926d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T125434-afb8143942a04d5d991948391136926d/official_result.json.gz
case_003,3,5,145137,145137,5783280,5783280,0.0,602212,方案/p3/n5/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112039-5a8e1d87b05d4abdb169fb9d079b6cc8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112039-5a8e1d87b05d4abdb169fb9d079b6cc8/official_result.json.gz
case_004,1,1,392357,392357,0,0,0.0,392357,方案/p1/n1/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233954-451388fe0dac4e8fb510282c1ff8d4e6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233954-451388fe0dac4e8fb510282c1ff8d4e6/official_result.json.gz
case_004,1,2,199074,199074,110592,110592,0.0,392357,方案/p1/n2/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093705-bd1102044414423b90b30c5851fb4038/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093705-bd1102044414423b90b30c5851fb4038/official_result.json.gz
case_004,1,3,134043,134043,221184,221184,0.0,392357,方案/p1/n3/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123832-3f4097d0053a49c081c0732d9b44458e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123832-3f4097d0053a49c081c0732d9b44458e/official_result.json.gz
case_004,1,4,104188,104188,331776,331776,0.0,392357,方案/p1/n4/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123835-cfc35333fc8840b685fdd2888dd516eb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123835-cfc35333fc8840b685fdd2888dd516eb/official_result.json.gz
case_004,1,5,88341,88341,442368,442368,0.0,392357,方案/p1/n5/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093706-8ef6c1a5175647b095a944717ef1de95/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093706-8ef6c1a5175647b095a944717ef1de95/official_result.json.gz
case_004,2,1,392357,392357,0,0,0.0,392357,方案/p2/n1/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234320-849c3839856e4408b3100852b7a86cdc/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234320-849c3839856e4408b3100852b7a86cdc/official_result.json.gz
case_004,2,2,197916,197916,125952,125952,0.0,392357,方案/p2/n2/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235427-0112808f4f54447f8862f4d9a6bbe40c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235427-0112808f4f54447f8862f4d9a6bbe40c/official_result.json.gz
case_004,2,3,130725,130725,1474560,1474560,0.0,392357,方案/p2/n3/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233854-65111f2f21c64bdd8039827649091008/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233854-65111f2f21c64bdd8039827649091008/official_result.json.gz
case_004,2,4,100636,100636,1474560,1474560,0.0,392357,方案/p2/n4/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123832-f3987664278c492fab62477753fccf44/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123832-f3987664278c492fab62477753fccf44/official_result.json.gz
case_004,2,5,81107,81107,2863104,2863104,0.0,392357,方案/p2/n5/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112016-545c655da9b248a0b7dd6e2ce7d7d9bb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220621-284a42cc695b405f815a8bddd18c119f/official_result.json.gz
case_004,3,1,392357,392357,0,0,0.0,392357,方案/p3/n1/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234320-d1e5e8d8466843eaad63b125084222f1/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234320-d1e5e8d8466843eaad63b125084222f1/official_result.json.gz
case_004,3,2,197916,197916,125952,125952,0.0,392357,方案/p3/n2/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234005-b51dcd2dc7f94f81bf2ba1fdf868ae89/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234005-b51dcd2dc7f94f81bf2ba1fdf868ae89/official_result.json.gz
case_004,3,3,130725,130725,1474560,1474560,0.0,392357,方案/p3/n3/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124629-97f512f41a0742cc9003441e1b0eeb2f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124629-97f512f41a0742cc9003441e1b0eeb2f/official_result.json.gz
case_004,3,4,100126,100126,1474560,1474560,0.0,392357,方案/p3/n4/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124635-87781db743354ea7ac7ab17a789c26ff/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124635-87781db743354ea7ac7ab17a789c26ff/official_result.json.gz
case_004,3,5,81107,81107,2863104,2863104,0.0,392357,方案/p3/n5/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124645-2ba2e2296fcc42798bb32c7499ca1da9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124645-2ba2e2296fcc42798bb32c7499ca1da9/official_result.json.gz
case_005,1,1,95537,95537,319314,319314,0.0,95618,方案/p1/n1/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233934-4111431e8fb84cbfa0c6b5312b2e55e6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233934-4111431e8fb84cbfa0c6b5312b2e55e6/official_result.json.gz
case_005,1,2,95439,95439,99558,99558,0.0,95618,方案/p1/n2/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123845-090ba936b2954640a71ba28836a27e40/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123845-090ba936b2954640a71ba28836a27e40/official_result.json.gz
case_005,1,3,95439,95439,99558,99558,0.0,95618,方案/p1/n3/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/core_inheritance_v1/evaluations/attempts/20260924T131330-5057508336e0421ab6e3c789a0423306/record.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/core_inheritance_v1/evaluations/attempts/20260924T131330-5057508336e0421ab6e3c789a0423306/official_result.json.gz
case_005,1,4,70732,70732,1362706,1362706,0.0,95618,方案/p1/n4/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234318-184145049e414191b85baa118c384c46/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234318-184145049e414191b85baa118c384c46/official_result.json.gz
