batch,profile,seed,case,problem,num_cores,baseline_makespan,logical_cap,status,makespan,speedup,verified_complete,summary_path,summary_sha256,evaluations,official_calls,cache_hits,solver_elapsed_seconds,generation_failure_count,status_counts,diagnostic_baseline_over_time,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_byte_hit_rate,cache_hit_bytes,cache_miss_bytes,active_cores,winning_stage,winning_name,winning_family,plan_path,plan_sha256,official_result_path,official_result_sha256,time_at_cap_4,speedup_at_cap_4,time_at_cap_12,speedup_at_cap_12,time_at_cap_24,speedup_at_cap_24
component_p2_seed17,component,17,case_005,2,2,95618,24,completed_feasible,95618,1.0,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n2/attempt_0001/summary.json,469955ff1bed56d945ece8e2e30487f27cbb3b894165c43c745a09cc60be05d1,1,0,1,0.13493649999145418,0,"{""success"": 1}",1.0,0,0,0,,,,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n2/attempt_0001/best.plan.json,fa0a39ecf6def082f9c9e2abdab9951ff54c2c064531f540eebc1a1c1dfcc1ac,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093712-4b1ab208972a46bca74fadc263917903/official_result.json.gz,25306627a15a5f568ef2a071dee4432d54bc267ee10a1bab58082591cd327d08,95618,1.0,95618,1.0,95618,1.0
component_p2_seed17,component,17,case_005,2,3,95618,24,completed_feasible,95618,1.0,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n3/attempt_0001/summary.json,3dead55e1140d11abf4c3b8e835c1988e83f2ed07b7e0686fd39855750b2777d,1,0,1,0.13402466697152704,0,"{""success"": 1}",1.0,0,0,0,,,,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n3/attempt_0001/best.plan.json,24b6586a480d74fb6f7fc0a94df08bf842fb15fef15e19f7f0b6c1a25ac1c1cd,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123849-21457254dbcd4b1c828df96a9a33e8e6/official_result.json.gz,442a9c806b58b10504b54ef536d5714b03d85571dc4caa9b749e95eedef7af7d,95618,1.0,95618,1.0,95618,1.0
component_p2_seed17,component,17,case_005,2,4,95618,24,completed_feasible,95618,1.0,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n4/attempt_0001/summary.json,b33c88f56af33470c530e4b6ef59c0691e1f827108420e178e7458ad070ab565,1,0,1,0.1315727080218494,0,"{""success"": 1}",1.0,0,0,0,,,,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n4/attempt_0001/best.plan.json,b7fc352aa41b3ada6e600ec0444f2c04593cebcb571fef1c2d77b6c0a25e7da8,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123903-d1aa7127fc904353bdde5747d4e5b130/official_result.json.gz,23682c3e839ba18299312231e281254ecdc79e1abf6a7326737e02a2994ec475,95618,1.0,95618,1.0,95618,1.0
component_p2_seed17,component,17,case_005,2,5,95618,24,completed_feasible,95618,1.0,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n5/attempt_0001/summary.json,34d9b8316b9f4e9761eb21889e83bf11f98dd8b6fba01584f70389cadac0270a,1,0,1,0.13358954200521111,0,"{""success"": 1}",1.0,0,0,0,,,,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_005/p2_n5/attempt_0001/best.plan.json,c713f4fadc6c9dab0dddc33e225d9cf5932f74d21016ad17ad9050a64bd5f681,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093713-84c5b241a99c43878daee7ce6c6e027b/official_result.json.gz,d22f876dce92bef752f89b477205d0e24d6d449c1cc631a4441319084c90e664,95618,1.0,95618,1.0,95618,1.0
component_p2_seed17,component,17,case_006,2,2,82837,24,completed_feasible,40612,2.0397173249285925,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n2/attempt_0001/summary.json,8195217212c41c8427e14cee0d8c7e21edf2278501811dc152d4db807847f90d,24,18,6,4.685792083037086,0,"{""success"": 24}",2.0397173249285925,3456,3456,0,,,,2,component,wcc_start0_affinity_a2_per_component_w75,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n2/attempt_0001/best.plan.json,0dd9d24ea19dfd05735be70cde01652980acc4220cbf18cf4c62136abe702c19,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123844-1721d97dae6546ccb86f1c1fb964f114/official_result.json.gz,b32b3ea0a32f93065d82057d16769e23f93929c7892fe6d826301bd1b4eb86df,40612,2.0397173249285925,40612,2.0397173249285925,40612,2.0397173249285925
component_p2_seed17,component,17,case_006,2,3,82837,24,completed_feasible,31151,2.6592083721228854,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n3/attempt_0001/summary.json,2da3dc068445d890ab43f21214d0c1852136894740f413fea4ffc573dc8e5acf,24,20,4,5.175572459003888,0,"{""success"": 24}",2.6592083721228854,0,0,0,,,,3,component,wcc_task_3_mv_complement_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n3/attempt_0001/best.plan.json,971f7018f278637f80151bfe87cb156916104889556acf7b549bed818b5d3e1b,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123848-326309c08a6142379debaf0f98689d16/official_result.json.gz,d3742768401f5ab1dc2de670a5c08a302019a6ede31768aa22f7773507305a1c,31151,2.6592083721228854,31151,2.6592083721228854,31151,2.6592083721228854
component_p2_seed17,component,17,case_006,2,4,82837,24,completed_feasible,31151,2.6592083721228854,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n4/attempt_0001/summary.json,d786ac6c5e2a855cc6fb8c754fddddc3c0e35f98215d00394e147c25aa543d87,24,20,4,5.261466333991848,0,"{""success"": 24}",2.6592083721228854,0,0,0,,,,3,component,wcc_task_3_shared_root_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n4/attempt_0001/best.plan.json,f9afe426b6f811f81c987442b6b3d2b22eef176957db6b253278127ca1cd25cb,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T164727-ece86c2c0c91425fa639a29d10711f90/official_result.json.gz,3a17f106286d5fce041c952152b6e4908bb207b3d9af037032bc3d705d83f364,31425,2.636022275258552,31151,2.6592083721228854,31151,2.6592083721228854
component_p2_seed17,component,17,case_006,2,5,82837,24,completed_feasible,31151,2.6592083721228854,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n5/attempt_0001/summary.json,90a8fb22d4f8396fff84f0d14297eba3fa1978395b7c997e752bdb7519141065,24,19,5,5.032831374905072,0,"{""success"": 24}",2.6592083721228854,0,0,0,,,,3,component,wcc_task_3_shared_root_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_006/p2_n5/attempt_0001/best.plan.json,b6edb847914b74931eb033280d7d5c23ea0c143d9b449af1b81cbbf32163ddbb,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T164733-13161a88301446d1944fed8634102142/official_result.json.gz,8412404c07bdf08c797cfadbd00556d284d41c3916bdd0ce492f5e2a6ec83a5f,31729,2.6107661760534526,31151,2.6592083721228854,31151,2.6592083721228854
component_p2_seed17,component,17,case_007,2,2,1012562,24,completed_feasible,507494,1.9952196479170197,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_007/p2_n2/attempt_0001/summary.json,b7b9a0ef1908984f8cd4abeff1abe50ea484382ebb280c4f35f2fa07ccbd0abd,8,3,5,4.304362833034247,0,"{""success"": 8}",1.9952196479170197,27648,27648,0,,,,2,component,wcc_start0_simple_a2_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_007/p2_n2/attempt_0001/best.plan.json,c94675ddbe9875dc23d4a745e02a9f0bcefe5e64fb02532f1f5040b1f3f858da,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093726-d882efeef77d41f1b94822258724c960/official_result.json.gz,981270d1a7e8062000ddc423d04fe7e4e515c2b46d08bdaa138c35b99fffc83a,507494,1.9952196479170197,507494,1.9952196479170197,507494,1.9952196479170197
component_p2_seed17,component,17,case_007,2,3,1012562,24,completed_feasible,338094,2.994912657426633,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_007/p2_n3/attempt_0001/summary.json,e815da3c7feb5cc3c0c657ad79675ef8f1206279bc26b0ab94b8c6afb349d7f4,12,8,4,10.17445220798254,0,"{""success"": 12}",2.994912657426633,55296,55296,0,,,,3,component,wcc_start0_simple_a3_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_007/p2_n3/attempt_0001/best.plan.json,afc961d84d708a550299d4be47c30961b959544e0b80ff4201d2c0740f59ef07,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123916-3e922676e1d54c68bbea51a1638799bf/official_result.json.gz,43351c5a635a78938afb8017b783c93c0b1a097a38f6ffe8d06701e95ed6f0f0,338094,2.994912657426633,338094,2.994912657426633,338094,2.994912657426633
