batch,profile,seed,case,problem,num_cores,baseline_makespan,logical_cap,status,makespan,speedup,verified_complete,summary_path,summary_sha256,evaluations,official_calls,cache_hits,solver_elapsed_seconds,generation_failure_count,status_counts,diagnostic_baseline_over_time,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,cache_byte_hit_rate,cache_hit_bytes,cache_miss_bytes,active_cores,winning_stage,winning_name,winning_family,plan_path,plan_sha256,official_result_path,official_result_sha256,time_at_cap_4,speedup_at_cap_4,time_at_cap_12,speedup_at_cap_12,time_at_cap_24,speedup_at_cap_24
full_p1_seed17,full,17,case_003,1,4,602212,12,completed_feasible,539155,1.1169552355074144,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_003/p1_n4/attempt_0001/summary.json,11b0d387017841526d931884d9e16f7a5b252208d4db7994bd647a602875bb0f,12,12,0,218.5995472909417,0,"{""success"": 12}",1.1169552355074144,294912,294912,0,,,,4,component,wcc_start0_simple_a4_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_003/p1_n4/attempt_0001/best.plan.json,ff50eab1f53d807340fa5eef645b413e6425fedf2935eb5fcdd2969670968ac4,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T124251-9ce7870bbd7345f299e2480a17e83654/official_result.json.gz,0a3c60df4a6c3362ac31da1cd2275f0254e31683f49ec63428b2b8491ebfae2b,539155,1.1169552355074144,539155,1.1169552355074144,539155,1.1169552355074144
full_p1_seed17,full,17,case_003,1,5,602212,12,pending,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_p1_seed17,full,17,case_004,1,2,392357,12,completed_feasible,199074,1.9709103147573264,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n2/attempt_0001/summary.json,795a24a3157fba44aff32829000993b59da1ac350388d660213d3c1a61cfb7c5,12,9,3,2.191529707983136,0,"{""success"": 12}",1.9709103147573264,110592,110592,0,,,,2,component,wcc_start0_simple_a2_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n2/attempt_0001/best.plan.json,521691b61322b8e7954648716f5cdc5acbeb4f7c2ab36fecbb8588d2b83344d8,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093705-bd1102044414423b90b30c5851fb4038/official_result.json.gz,65cda30bd82beedff7902f39144d0b4c25f68a6865ad94a8c4ab9a811492797b,199074,1.9709103147573264,199074,1.9709103147573264,199074,1.9709103147573264
full_p1_seed17,full,17,case_004,1,3,392357,12,completed_feasible,134043,2.927098020784375,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n3/attempt_0001/summary.json,8241b783210fda3f6ae36ac3b88f13612b675398517ea006f4c7cba3fd013516,12,12,0,2.779189959052019,0,"{""success"": 12}",2.927098020784375,221184,221184,0,,,,3,component,wcc_start0_simple_a3_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n3/attempt_0001/best.plan.json,2992acbc1a778c3159b96838f59c932930bfad488116b6a85f23f880c09d38ae,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123832-3f4097d0053a49c081c0732d9b44458e/official_result.json.gz,75f5cf284db6df188cc0116a9f23b740c042b5867945f62b76cf3b2abfe2fe88,134043,2.927098020784375,134043,2.927098020784375,134043,2.927098020784375
full_p1_seed17,full,17,case_004,1,4,392357,12,completed_feasible,104188,3.765855952700887,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n4/attempt_0001/summary.json,d6e481ca5ff808fead1d7b78127bf76dde47d52e85e91e59063b345528298943,12,12,0,2.7763421250274405,0,"{""success"": 12}",3.765855952700887,331776,331776,0,,,,4,component,wcc_start0_simple_a4_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n4/attempt_0001/best.plan.json,03f815687cded711e146ade79446aa7fd533749b480dbdabcd5d3e77d0e1668f,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123835-cfc35333fc8840b685fdd2888dd516eb/official_result.json.gz,9f069aa6ea11e22977cb8655c2e11eb0d2799ef00b88fd7b386e4886b5bea3d3,104188,3.765855952700887,104188,3.765855952700887,104188,3.765855952700887
full_p1_seed17,full,17,case_004,1,5,392357,12,completed_feasible,88341,4.441391879195391,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n5/attempt_0001/summary.json,6c8d531893e9dfe770ae315dd117177d92d736a17ac932f8762c72c1ccc4b62a,12,9,3,2.468807667028159,0,"{""success"": 12}",4.441391879195391,442368,442368,0,,,,5,component,wcc_start0_simple_a5_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_004/p1_n5/attempt_0001/best.plan.json,40ea1048576c145589a488c1877599594d92acd498a8c36be4f7e5a4863ae4c2,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093706-8ef6c1a5175647b095a944717ef1de95/official_result.json.gz,515f66aefc9fa4bca4c05117be5e055eaa38ada0bc23414478d033528c608486,88341,4.441391879195391,88341,4.441391879195391,88341,4.441391879195391
full_p1_seed17,full,17,case_005,1,2,95618,12,completed_feasible,95439,1.0018755435409004,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n2/attempt_0001/summary.json,c8628282755a19f0eed8edca0d188404bf356f2b493894bb784bcf016eefc32a,9,8,1,7.3123927500564605,0,"{""success"": 9}",1.0018755435409004,99558,99558,0,,,,1,operation,stable_id_b2_p1_eft,coarse_p1,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n2/attempt_0001/best.plan.json,f35225f7f30c2abbe2f4c994079e44b5061a1f750be1e8994375c5e9fd0c5745,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123845-090ba936b2954640a71ba28836a27e40/official_result.json.gz,f5dc5aca47161a7d3779345871cb9fe88a5f14f76f47e30e1caa0680db4cdbe5,95618,1.0,95439,1.0018755435409004,95439,1.0018755435409004
full_p1_seed17,full,17,case_005,1,3,95618,12,completed_feasible,95618,1.0,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n3/attempt_0001/summary.json,80a6124a57fc428d007c10416a0779f1b034899dbac7e6748037f4c6f93835df,9,9,0,8.139160207938403,0,"{""success"": 9}",1.0,0,0,0,,,,1,component,wcc_start0_simple_a1_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n3/attempt_0001/best.plan.json,24b6586a480d74fb6f7fc0a94df08bf842fb15fef15e19f7f0b6c1a25ac1c1cd,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123848-e90806063bd94b46b70aa357bfc98576/official_result.json.gz,6df7cf8cee30328799d8a7fa35044140183c96ef6f1e9f2012af74bd087e417c,95618,1.0,95618,1.0,95618,1.0
full_p1_seed17,full,17,case_005,1,4,95618,12,completed_feasible,94672,1.0099923947946594,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n4/attempt_0001/summary.json,15d08ddb64163fe4b47e01023871823f2f7776124796059961b17c52ed2f1cca,9,9,0,8.44770275009796,0,"{""success"": 9}",1.0099923947946594,261520,261520,0,,,,1,operation,stable_id_b4_p1_eft,coarse_p1,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n4/attempt_0001/best.plan.json,efa018c3d5f7e8f6169e190fb01d36cf97a9dc3a345a3b4ad0e334cc7fc0de9d,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123903-e19199dd675c4c21b210738e86622de6/official_result.json.gz,dc89707964a325b85cf3d0835c9bd88f0f3c0e0af632b0641f0717fc414c4211,95618,1.0,94672,1.0099923947946594,94672,1.0099923947946594
full_p1_seed17,full,17,case_005,1,5,95618,12,completed_feasible,94524,1.0115737802039693,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n5/attempt_0001/summary.json,2173f6d0a3138d693858904970e5f5bca9036c97ef018be2666526156a9ed9d0,9,8,1,6.124129374977201,0,"{""success"": 9}",1.0115737802039693,338612,338612,0,,,,1,operation,stable_id_b5_p1_eft,coarse_p1,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_005/p1_n5/attempt_0001/best.plan.json,231fd3f853319f3f9daf1a1123b60c430d087f5a43cce1fa7394788e4a83ee7b,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123909-8e8b37c1945f43a5a09edf4dbb86a3b7/official_result.json.gz,94af1358f0402c401d711b2eb250b01216febc7f13dd110e4cca5abc66547cdf,95618,1.0,94524,1.0115737802039693,94524,1.0115737802039693
full_p1_seed17,full,17,case_006,1,2,82837,12,completed_feasible,45998,1.8008826470716117,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n2/attempt_0001/summary.json,aa28d4f925ebb26fd60caac9663b0b0eb1e085249774a0e0259739ff5808d320,12,10,2,1.6772764589404687,0,"{""success"": 12}",1.8008826470716117,31104,31104,0,,,,2,component,wcc_task_1_mv_complement_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n2/attempt_0001/best.plan.json,ef015d0efcc3e73e0a7c01118730e1088adef284547ed497d39b921413c4ea9f,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123840-5dbe63453d7f48368860812cf6e5c234/official_result.json.gz,d0db3d04870fcb127887664c2bbe82b3e6569818c5a925257b2af6530cc3b4a2,45998,1.8008826470716117,45998,1.8008826470716117,45998,1.8008826470716117
full_p1_seed17,full,17,case_006,1,3,82837,12,completed_feasible,31151,2.6592083721228854,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n3/attempt_0001/summary.json,64a87f0a17276be31445d7139e283af0745c414868f3dae78132d9bc6b77d437,12,12,0,2.2545823749387637,0,"{""success"": 12}",2.6592083721228854,13824,13824,0,,,,3,component,wcc_task_3_mv_complement_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n3/attempt_0001/best.plan.json,971f7018f278637f80151bfe87cb156916104889556acf7b549bed818b5d3e1b,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123842-41ecc3be800d44ccac6998de251ba566/official_result.json.gz,142a56cb6d26e011b6c5a6588ef089a0bf5d48f99cfa2d325975bb4048b132ef,31151,2.6592083721228854,31151,2.6592083721228854,31151,2.6592083721228854
full_p1_seed17,full,17,case_006,1,4,82837,12,completed_feasible,31425,2.636022275258552,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n4/attempt_0001/summary.json,4e940573cc7e4d178191892d358dbaa57e2e0378d325baf5d0fc45e55a28a27e,12,12,0,2.1978131670039147,0,"{""success"": 12}",2.636022275258552,13824,13824,0,,,,4,component,wcc_task_4_mv_complement_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n4/attempt_0001/best.plan.json,59ca50c8441f199e45856d006f5da4ded4e867099ce84c056f4ffb7d78801270,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123845-c4457ef84b6741059ed03ebd7337a8bf/official_result.json.gz,f3f26464f50d3c549657138ebb09407b526092e3725585dba8d73abd07cb1d1b,31425,2.636022275258552,31425,2.636022275258552,31425,2.636022275258552
full_p1_seed17,full,17,case_006,1,5,82837,12,completed_feasible,31729,2.6107661760534526,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n5/attempt_0001/summary.json,7041c3e54dc907cf146cb9f3c8af8cc73d7ad31e6620769ecbfb231bdcfd2bed,12,10,2,1.9105175839504227,0,"{""success"": 12}",2.6107661760534526,30080,30080,0,,,,5,component,wcc_task_5_mv_complement_batch2,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_006/p1_n5/attempt_0001/best.plan.json,9751699f2c30122124772af4466e83a2107e18e9adc1b4a4a14c4157a002a6df,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123847-8d5d3391c40a4f05a1d4c6e8af9b28f8/official_result.json.gz,16bdcbc35624d94aaedf0288629a156c6136fc20cfc1afbcea875efec9d69242,31729,2.6107661760534526,31729,2.6107661760534526,31729,2.6107661760534526
full_p1_seed17,full,17,case_007,1,2,1012562,12,completed_feasible,507494,1.9952196479170197,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_007/p1_n2/attempt_0001/summary.json,e413a492e14482cd45bb06bbbc0037c532ca305a3512c39eec3431d410d650f2,12,9,3,24.498619916965254,0,"{""success"": 12}",1.9952196479170197,27648,27648,0,,,,2,component,wcc_start0_simple_a2_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_007/p1_n2/attempt_0001/best.plan.json,c94675ddbe9875dc23d4a745e02a9f0bcefe5e64fb02532f1f5040b1f3f858da,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T093713-afd045b104a6437197e4a8e5eb5afbbe/official_result.json.gz,cf36f0a343fa461666dfc8ea7c71ef188c35882895b7f1cd2b2b2776313c6fd2,507494,1.9952196479170197,507494,1.9952196479170197,507494,1.9952196479170197
full_p1_seed17,full,17,case_007,1,3,1012562,12,completed_feasible,338094,2.994912657426633,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_007/p1_n3/attempt_0001/summary.json,ba9c44e560f67fa0e3583b4e0df3fcb6f45fddeee19181f8693c78f835680782,12,12,0,30.380304250051267,0,"{""success"": 12}",2.994912657426633,55296,55296,0,,,,3,component,wcc_start0_simple_a3_per_core_lpt_mv,whole_component_reference,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p1_seed17/slots/case_007/p1_n3/attempt_0001/best.plan.json,afc961d84d708a550299d4be47c30961b959544e0b80ff4201d2c0740f59ef07,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T123914-c8fbe56a011e43e0bb78a33fcf0e0442/official_result.json.gz,1929e30c95a3027528f4e479f38d310eaaa7be9634d5b0e4bf1163068a2d8d92,338094,2.994912657426633,338094,2.994912657426633,338094,2.994912657426633
