case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result
case_003,2,3,205952,201189,3430748,3430748,2.312674798011183,602212,方案/p2/n3/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233649-0d1f997b07f0453f915985256948ebf8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233649-0d1f997b07f0453f915985256948ebf8/official_result.json.gz
case_003,3,2,323431,321549,6032838,6032838,0.5818860900779432,602212,方案/p3/n2/case_003_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234455-2a48bf4fecd04b9ca46b0f1ce2bd1530/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234455-2a48bf4fecd04b9ca46b0f1ce2bd1530/official_result.json.gz
case_004,2,2,198019,197916,125952,125952,0.05201521066160453,392357,方案/p2/n2/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235427-0112808f4f54447f8862f4d9a6bbe40c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235427-0112808f4f54447f8862f4d9a6bbe40c/official_result.json.gz
case_004,2,3,132570,130725,1723392,1474560,1.3917175831636097,392357,方案/p2/n3/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233854-65111f2f21c64bdd8039827649091008/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233854-65111f2f21c64bdd8039827649091008/official_result.json.gz
case_004,3,2,198832,197916,125952,125952,0.4606904321236005,392357,方案/p3/n2/case_004_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234005-b51dcd2dc7f94f81bf2ba1fdf868ae89/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234005-b51dcd2dc7f94f81bf2ba1fdf868ae89/official_result.json.gz
case_005,1,4,94672,70732,261520,1362706,25.287307757309453,95618,方案/p1/n4/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234318-184145049e414191b85baa118c384c46/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234318-184145049e414191b85baa118c384c46/official_result.json.gz
case_005,1,5,77072,70732,1173930,1362706,8.22607432011625,95618,方案/p1/n5/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235537-883fa03d09b442cca9bc7ce80decd5eb/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235537-883fa03d09b442cca9bc7ce80decd5eb/official_result.json.gz
case_005,2,2,54868,51025,690726,690726,7.004082525333533,95618,方案/p2/n2/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233826-8b3f6187bae345d6826081d6b4dfb2f7/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233826-8b3f6187bae345d6826081d6b4dfb2f7/official_result.json.gz
case_005,2,3,39495,39002,1152972,1152972,1.2482592733257358,95618,方案/p2/n3/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235408-e224608db98541a69c293940c925de15/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235408-e224608db98541a69c293940c925de15/official_result.json.gz
case_005,2,4,38159,37038,1555314,1555314,2.9377080112162224,95618,方案/p2/n4/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235409-cda4edd2162e45e58bee8e6724ac3a72/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235409-cda4edd2162e45e58bee8e6724ac3a72/official_result.json.gz
case_005,2,5,38159,37038,1555314,1555314,2.9377080112162224,95618,方案/p2/n5/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235409-1287c5734ee247fdb8ebe3baf9b3d656/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235409-1287c5734ee247fdb8ebe3baf9b3d656/official_result.json.gz
case_005,3,3,37248,37103,1152972,1152972,0.3892826460481058,95618,方案/p3/n3/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234057-a395c370f54647048b9a57c79091ce3e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234057-a395c370f54647048b9a57c79091ce3e/official_result.json.gz
case_005,3,4,34244,34188,1555314,1555314,0.16353229762877675,95618,方案/p3/n4/case_005_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234058-7af7ae1cbdcf4b95a34cbd56077dc44f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234058-7af7ae1cbdcf4b95a34cbd56077dc44f/official_result.json.gz
case_006,1,2,45998,45580,31104,91264,0.9087351623983664,82837,方案/p1/n2/case_006_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234138-e2ddf62ae5d3405288ec038f90b96989/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234138-e2ddf62ae5d3405288ec038f90b96989/official_result.json.gz
case_006,2,2,39407,39362,3456,3456,0.11419290988911035,82837,方案/p2/n2/case_006_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233856-0bdeed03f43e4e2ea92ddbf58fd6f5b9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233856-0bdeed03f43e4e2ea92ddbf58fd6f5b9/official_result.json.gz
case_009,1,2,92198,91819,0,193618,0.41107182368380624,153261,方案/p1/n2/case_009_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234459-d3c0f5721f9e4938ab95e57b9c29e920/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234459-d3c0f5721f9e4938ab95e57b9c29e920/official_result.json.gz
case_009,1,3,92198,91819,0,193618,0.41107182368380624,153261,方案/p1/n3/case_009_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235534-f1bbce7724914a31a9b1a183ad71c626/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235534-f1bbce7724914a31a9b1a183ad71c626/official_result.json.gz
case_009,1,4,92198,91819,0,193618,0.41107182368380624,153261,方案/p1/n4/case_009_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235535-bda6fedd2d814bc0af1809073b79d2a4/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235535-bda6fedd2d814bc0af1809073b79d2a4/official_result.json.gz
case_009,2,4,59071,58230,1094910,1094910,1.423710450136273,153261,方案/p2/n4/case_009_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235353-af34638a379c409da73aecaef014b4a8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235353-af34638a379c409da73aecaef014b4a8/official_result.json.gz
case_009,3,4,57096,56944,1094910,1094910,0.2662182990051831,153261,方案/p3/n4/case_009_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234158-29fe69e0ff5e425d9eac095325a3b017/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234158-29fe69e0ff5e425d9eac095325a3b017/official_result.json.gz
case_010,1,4,29856,29780,96768,362880,0.2545551982851002,86969,方案/p1/n4/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234137-47340fa971014951823cb3ddcaab984f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234137-47340fa971014951823cb3ddcaab984f/official_result.json.gz
case_010,1,5,29856,29780,96768,362880,0.2545551982851002,86969,方案/p1/n5/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235539-4efee61fdcce41f0b7db4d95c6c2f68c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235539-4efee61fdcce41f0b7db4d95c6c2f68c/official_result.json.gz
case_010,2,2,45197,41049,63936,1561020,9.177600283204635,86969,方案/p2/n2/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235428-a0bdb111e7db41a5967b3e83480f63a6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235428-a0bdb111e7db41a5967b3e83480f63a6/official_result.json.gz
case_010,2,3,30183,29848,10368,10368,1.1098962992412975,86969,方案/p2/n3/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235429-d3e6c9a440cd4fafbbed4447a4f9fc3e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235429-d3e6c9a440cd4fafbbed4447a4f9fc3e/official_result.json.gz
case_010,2,4,29856,29617,96768,133632,0.8005091103965745,86969,方案/p2/n4/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233857-d2baa7fad2f045ea928497e8b7d6953d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233857-d2baa7fad2f045ea928497e8b7d6953d/official_result.json.gz
case_010,3,2,41019,40461,1561020,1561020,1.360345205880198,86969,方案/p3/n2/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233957-7ab56c1f76e141128d71e547265d252a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233957-7ab56c1f76e141128d71e547265d252a/official_result.json.gz
case_010,3,3,30315,29848,10368,10368,1.5404915058551905,86969,方案/p3/n3/case_010_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233957-7ff4a9234f4442b38a80274602ffb1f3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233957-7ff4a9234f4442b38a80274602ffb1f3/official_result.json.gz
case_012,2,2,26557,26437,9792,12096,0.4518582671235505,59088,方案/p2/n2/case_012_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-a34f9de6072c45b8a655bd23388895ca/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-a34f9de6072c45b8a655bd23388895ca/official_result.json.gz
case_012,2,3,18265,17932,32832,32064,1.823159047358336,59088,方案/p2/n3/case_012_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-a87ecd62f7f94305b44153987b5cdc80/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-a87ecd62f7f94305b44153987b5cdc80/official_result.json.gz
case_012,3,2,27385,26437,28224,12096,3.461749132736902,59088,方案/p3/n2/case_012_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234012-9a0f1e731316407d9a3d0e353c189659/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234012-9a0f1e731316407d9a3d0e353c189659/official_result.json.gz
case_012,3,3,17932,17932,32832,32064,0.0,59088,方案/p3/n3/case_012_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234012-608ce10f5e424fec8c72916524a9fec0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234012-608ce10f5e424fec8c72916524a9fec0/official_result.json.gz
case_012,3,4,16118,14747,3456,3456,8.506018116391612,59088,方案/p3/n4/case_012_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233851-7bb98f86babd476c9b3c4469abac1089/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233851-7bb98f86babd476c9b3c4469abac1089/official_result.json.gz
case_012,3,5,12756,12452,12288,0,2.383192223267483,59088,方案/p3/n5/case_012_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-b6432b97b5984890b6b9086f612ec82c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-b6432b97b5984890b6b9086f612ec82c/official_result.json.gz
case_013,3,4,66970,66958,24576,24576,0.017918470957145605,263949,方案/p3/n4/case_013_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234034-02cf5c7b2d234ba1abcdb385c7a65f4e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234034-02cf5c7b2d234ba1abcdb385c7a65f4e/official_result.json.gz
case_013,3,5,53943,53418,36864,45056,0.9732495411823638,263949,方案/p3/n5/case_013_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235418-1cb3a91ca3244c27bfd54902e84a87c9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235418-1cb3a91ca3244c27bfd54902e84a87c9/official_result.json.gz
case_014,1,3,6186882,6175832,165905592,165905592,0.17860369730665626,17698626,方案/p1/n3/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233608-be74b0d68fd442fdbf54c0b899611f77/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233608-be74b0d68fd442fdbf54c0b899611f77/official_result.json.gz
case_014,1,4,4792614,4697458,165905592,165905592,1.9854718114164838,17698626,方案/p1/n4/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233708-0417260dc1014e308dc61a245d7b27aa/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233708-0417260dc1014e308dc61a245d7b27aa/official_result.json.gz
case_014,2,4,4519833,4517885,98547144,98239944,0.04309893750499283,17698626,方案/p2/n4/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235149-0bdc6a856ac147e5a5cfb82fb61bbbef/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235149-0bdc6a856ac147e5a5cfb82fb61bbbef/official_result.json.gz
case_014,3,2,8859268,8799327,92081040,84413112,0.676590887644446,17698626,方案/p3/n2/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233343-4d57cd73c4a443cd8650499ff4bc39b2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233343-4d57cd73c4a443cd8650499ff4bc39b2/official_result.json.gz
case_014,3,3,5963760,5949209,84088488,82715304,0.24399036849236388,17698626,方案/p3/n3/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233345-7b18532b657a4d91834debbf316baeea/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233345-7b18532b657a4d91834debbf316baeea/official_result.json.gz
case_014,3,4,4517365,4484616,89863320,98239944,0.7249580230953234,17698626,方案/p3/n4/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235058-f996988365f845d298aaad5b1d98e4dc/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235058-f996988365f845d298aaad5b1d98e4dc/official_result.json.gz
case_014,3,5,3698171,3686924,93975048,84373512,0.3041233085219641,17698626,方案/p3/n5/case_014_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235150-0e86b2a0298d425cb683f87e42e53f8c/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235150-0e86b2a0298d425cb683f87e42e53f8c/official_result.json.gz
case_015,2,2,82923,82882,109824,109824,0.04944345959504437,177362,方案/p2/n2/case_015_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-d5e186eccae44d6fac8c11a723aace4b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-d5e186eccae44d6fac8c11a723aace4b/official_result.json.gz
case_015,2,3,54804,54594,208128,208128,0.38318370921830436,177362,方案/p2/n3/case_015_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-cdfe83ebf977422cbb70fa0fd1b32f67/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235425-cdfe83ebf977422cbb70fa0fd1b32f67/official_result.json.gz
case_015,3,2,83527,82882,137472,109824,0.772205394662806,177362,方案/p3/n2/case_015_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-a1f24026251f43de93cf405ee5aa926e/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-a1f24026251f43de93cf405ee5aa926e/official_result.json.gz
case_015,3,3,60954,54545,208128,208128,10.514486333956752,177362,方案/p3/n3/case_015_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-2fb839e9dba24aa2a1328ac48e649008/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234010-2fb839e9dba24aa2a1328ac48e649008/official_result.json.gz
case_017,2,2,72048,71999,87552,87552,0.06801021541195107,162810,方案/p2/n2/case_017_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235421-4583afdf5baf4810b203263f60f2c7e2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235421-4583afdf5baf4810b203263f60f2c7e2/official_result.json.gz
case_017,3,2,76480,71999,86400,87552,5.859048117154808,162810,方案/p3/n2/case_017_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234021-5a16898c996149b6a8a1c14b4b6198b6/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234021-5a16898c996149b6a8a1c14b4b6198b6/official_result.json.gz
case_017,3,3,51594,49831,171648,175104,3.4170639996898844,162810,方案/p3/n3/case_017_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233846-3f8b38ad653c4d15b07453a0d7810405/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T233846-3f8b38ad653c4d15b07453a0d7810405/official_result.json.gz
case_018,2,2,502893,502396,2561024,3253248,0.09882818014965711,1004367,方案/p2/n2/case_018_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235418-34e261d25b394cde946602052e1b9138/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235418-34e261d25b394cde946602052e1b9138/official_result.json.gz
case_018,2,3,339838,337775,4075904,4075904,0.6070539492346372,1004367,方案/p2/n3/case_018_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235419-0648aa6f52fb4f859ab251fd469e8488/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T235419-0648aa6f52fb4f859ab251fd469e8488/official_result.json.gz
case_018,3,2,501076,500499,3253248,3253248,0.11515219248178221,1004367,方案/p3/n2/case_018_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234028-e227b547b96c4224bfdcbceb6bfcc7e0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T234028-e227b547b96c4224bfdcbceb6bfcc7e0/official_result.json.gz
